Date,Close,Unnamed: 5,Unnamed: 6
2005-04-01,1000.0,,
2005-04-04,994.18,,
2005-04-05,980.92,,
2005-04-06,1001.3,,
2005-04-07,1001.8,,
2005-04-08,996.58,,
2005-04-11,990.16,,
2005-04-12,996.6,,
2005-04-13,997.5,,
2005-04-15,971.11,,
2005-04-18,965.13,,
2005-04-19,955.63,,
2005-04-20,960.54,,
2005-04-21,973.16,,
2005-04-22,975.25,,
2005-04-25,984.12,,
2005-04-26,988.22,,
2005-04-27,974.97,,
2005-04-28,962.25,,
2005-04-29,944.49,,
2005-05-02,947.29,,
2005-05-03,948.69,,
2005-05-04,961.48,,
2005-05-05,982.1,,
2005-05-06,986.65,,
2005-05-09,997.71,,
2005-05-10,991.97,,
2005-05-11,990.92,,
2005-05-12,1004.5,,
2005-05-13,1008.9,,
2005-05-16,1026.4,,
2005-05-17,1015.0,,
2005-05-18,1017.4,,
2005-05-19,1027.6,,
2005-05-20,1030.8,,
2005-05-23,1040.5,,
2005-05-24,1044.7,,
2005-05-25,1048.4,,
2005-05-26,1037.7,,
2005-05-27,1040.2,,
2005-05-30,1034.7,,
2005-05-31,1040.1,,
2005-06-01,1042.6,,
2005-06-02,1037.6,,
2005-06-03,1046.8,,
2005-06-04,1055.1,,
2005-06-06,1054.0,,
2005-06-07,1070.2,,
2005-06-08,1080.9,,
2005-06-09,1084.2,,
2005-06-10,1072.3,,
2005-06-13,1069.9,,
2005-06-14,1070.8,,
2005-06-15,1070.2,,
2005-06-16,1049.5,,
2005-06-17,1036.0,,
2005-06-20,1027.7,,
2005-06-21,1026.4,,
2005-06-22,1021.2,,
2005-06-23,1029.0,,
2005-06-24,1030.8,,
2005-06-27,1031.9,,
2005-06-28,1014.2,,
2005-06-29,1019.1,,
2005-06-30,1010.7,,
2005-07-01,1026.7,,
2005-07-04,1041.1,,
2005-07-05,1035.1,,
2005-07-06,1054.7,,
2005-07-07,1036.6,,
2005-07-08,1051.4,,
2005-07-11,1065.3,,
2005-07-12,1071.7,,
2005-07-13,1081.3,,
2005-07-14,1077.3,,
2005-07-15,1090.4,,
2005-07-18,1116.5,,
2005-07-19,1126.2,,
2005-07-20,1134.7,,
2005-07-21,1126.6,,
2005-07-22,1143.3,,
2005-07-25,1140.5,,
2005-07-26,1136.3,,
2005-07-27,1135.3,,
2005-07-29,1123.3,,
2005-08-01,1129.3,,
2005-08-02,1157.2,,
2005-08-03,1154.7,,
2005-08-04,1156.6,,
2005-08-05,1164.4,,
2005-08-08,1144.1,,
2005-08-09,1133.4,,
2005-08-10,1157.2,,
2005-08-11,1164.3,,
2005-08-12,1158.3,,
2005-08-16,1166.5,,
2005-08-17,1179.3,,
2005-08-18,1171.6,,
2005-08-19,1168.8,,
2005-08-22,1175.3,,
2005-08-23,1145.7,,
2005-08-24,1129.8,,
2005-08-25,1139.2,,
2005-08-26,1157.3,,
2005-08-29,1152.6,,
2005-08-30,1166.3,,
2005-08-31,1182.5,,
2005-09-01,1190.0,,
2005-09-02,1198.3,,
2005-09-05,1198.9,,
2005-09-06,1207.8,,
2005-09-08,1221.7,,
2005-09-09,1220.6,,
2005-09-12,1241.1,,
2005-09-13,1253.0,,
2005-09-14,1238.7,,
2005-09-15,1258.2,,
2005-09-16,1274.0,,
2005-09-19,1288.3,,
2005-09-20,1271.6,,
2005-09-21,1240.3,,
2005-09-22,1168.5,,
2005-09-23,1184.3,,
2005-09-26,1222.4,,
2005-09-27,1232.4,,
2005-09-28,1243.0,,
2005-09-29,1230.0,,
2005-09-30,1226.9,,
2005-10-03,1242.5,,
2005-10-04,1266.9,,
2005-10-05,1261.1,,
2005-10-06,1246.7,,
2005-10-07,1235.8,,
2005-10-10,1218.8,,
2005-10-11,1223.5,,
2005-10-13,1202.4,,
2005-10-14,1177.4,,
2005-10-17,1169.2,,
2005-10-18,1164.4,,
2005-10-19,1128.4,,
2005-10-20,1109.6,,
2005-10-21,1122.5,,
2005-10-24,1125.5,,
2005-10-25,1134.4,,
2005-10-26,1129.2,,
2005-10-27,1102.1,,
2005-10-28,1083.1,,
2005-10-31,1094.7,,
2005-11-01,1110.2,,
2005-11-02,1121.7,,
