Date,Close,OPEN,High,Low
2009-03-27,1175.2,,,
2009-03-30,1139.8,,,
2009-03-31,1165.0,,,
2009-04-01,1185.2,,,
2009-04-02,1239.8,,,
2009-04-06,1266.0,,,
2009-04-08,1307.7,,,
2009-04-09,1317.7,,,
2009-04-13,1360.6,,,
2009-04-15,1436.9,,,
2009-04-16,1359.0,,,
2009-04-17,1370.2,,,
2009-04-20,1380.2,,,
2009-04-21,1378.6,,,
2009-04-22,1357.6,,,
2009-04-23,1386.2,,,
2009-04-24,1408.6,,,
2009-04-27,1399.2,,,
2009-04-28,1334.8,,,
2009-04-29,1363.0,,,
2009-05-04,1433.0,,,
2009-05-05,1464.9,,,
2009-05-06,1438.5,,,
2009-05-07,1477.4,,,
2009-05-08,1477.4,,,
2009-05-11,1448.0,,,
2009-05-12,1464.2,,,
2009-05-13,1457.6,,,
2009-05-14,1474.0,,,
2009-05-15,1494.6,,,
2009-05-18,1703.8,,,
2009-05-19,1757.3,,,
2009-05-20,1898.5,,,
2009-05-21,1884.8,,,
2009-05-22,1920.6,,,
2009-05-25,1968.5,,,
2009-05-26,1884.1,,,
2009-05-27,1960.8,,,
2009-05-28,1972.4,,,
2009-05-29,2033.5,,,
2009-06-01,2099.5,,,
2009-06-02,2119.6,,,
2009-06-03,2155.8,,,
2009-06-04,2210.9,,,
2009-06-05,2199.2,,,
2009-06-08,2079.3,,,
2009-06-09,2155.1,,,
2009-06-10,2209.6,,,
2009-06-11,2190.8,,,
2009-06-12,2132.6,,,
2009-06-15,2106.2,,,
2009-06-16,2129.2,,,
2009-06-17,2048.7,,,
2009-06-18,1987.5,,,
2009-06-19,2030.2,,,
2009-06-22,2020.0,,,
2009-06-23,2023.4,,,
2009-06-24,2075.6,,,
2009-06-25,2064.1,,,
2009-06-26,2114.4,,,
2009-06-29,2135.5,,,
2009-06-30,2060.2,,,
2009-07-01,2083.4,,,
2009-07-02,2082.1,,,
2009-07-03,2113.1,,,
2009-07-06,1985.5,,,
2009-07-07,2013.6,,,
2009-07-08,1937.0,,,
2009-07-09,1951.9,,,
2009-07-10,1904.1,,,
2009-07-13,1841.1,,,
2009-07-14,1920.7,,,
2009-07-15,2013.4,,,
2009-07-16,2008.6,,,
2009-07-17,2056.9,,,
2009-07-20,2106.4,,,
2009-07-21,2104.0,,,
2009-07-22,2079.3,,,
2009-07-23,2126.3,,,
2009-07-24,2168.5,,,
2009-07-27,2197.5,,,
2009-07-28,2222.2,,,
2009-07-29,2200.3,,,
2009-07-30,2211.0,,,
2009-07-31,2231.3,,,
2009-08-03,2277.5,,,
2009-08-04,2258.8,,,
2009-08-05,2251.2,,,
2009-08-06,2199.8,,,
2009-08-07,2147.6,,,
2009-08-10,2105.7,,,
2009-08-11,2139.5,,,
2009-08-12,2146.7,,,
2009-08-13,2223.4,,,
2009-08-14,2233.3,,,
2009-08-17,2135.5,,,
2009-08-18,2184.7,,,
2009-08-19,2162.3,,,
2009-08-20,2174.9,,,
2009-08-21,2199.4,,,
2009-08-24,2260.2,,,
2009-08-25,2283.1,,,
2009-08-26,2312.8,,,
2009-08-27,2314.7,,,
2009-08-28,2330.6,,,
2009-08-31,2323.0,,,
2009-09-01,2296.5,,,
2009-09-02,2292.0,,,
2009-09-03,2289.7,,,
2009-09-04,2321.5,,,
2009-09-07,2360.0,,,
2009-09-08,2354.3,,,
2009-09-09,2347.8,,,
2009-09-10,2341.7,,,
2009-09-11,2337.3,,,
2009-09-14,2335.7,,,
2009-09-15,2388.5,,,
2009-09-16,2426.3,,,
2009-09-17,2433.9,,,
2009-09-18,2441.7,,,
2009-09-22,2467.3,,,
2009-09-23,2437.1,,,
2009-09-24,2452.3,,,
2009-09-25,2467.2,,,
2009-09-29,2493.7,,,
2009-09-30,2513.0,,,
2009-10-01,2507.6,,,
2009-10-05,2464.7,,,
2009-10-06,2471.0,,,
2009-10-07,2504.9,,,
2009-10-08,2528.2,,,
2009-10-09,2516.7,,,
2009-10-12,2566.8,,,
2009-10-14,2604.4,,,
2009-10-15,2610.2,,,
2009-10-16,2636.0,,,
2009-10-17,2642.1,,,
2009-10-20,2644.1,,,
2009-10-21,2598.6,,,
2009-10-22,2535.3,,,
2009-10-23,2556.4,,,
2009-10-26,2518.9,,,
2009-10-27,2427.7,,,
2009-10-28,2415.0,,,
2009-10-29,2358.7,,,
2009-10-30,2357.0,,,
2009-11-03,2277.1,,,
2009-11-04,2356.2,,,
2009-11-05,2406.3,,,
2009-11-06,2448.5,,,
2009-11-09,2507.2,,,
2009-11-10,2495.2,,,
2009-11-11,2564.9,,,
2009-11-12,2528.5,,,
2009-11-13,2538.4,,,
2009-11-16,2563.9,,,
2009-11-17,2563.6,,,
2009-11-18,2570.4,,,
2009-11-19,2518.2,,,
2009-11-20,2548.3,,,
2009-11-23,2554.5,,,
2009-11-24,2566.7,,,
2009-11-25,2557.7,,,
2009-11-26,2508.6,,,
2009-11-27,2479.6,,,
2009-11-30,2527.8,,,
2009-12-01,2572.7,,,
2009-12-02,2586.7,,,
2009-12-03,2611.2,,,
2009-12-04,2612.4,,,
2009-12-07,2590.6,,,
2009-12-08,2629.0,,,
2009-12-09,2614.9,,,
2009-12-10,2625.9,,,
2009-12-11,2603.9,,,
2009-12-14,2588.9,,,
2009-12-15,2542.0,,,
2009-12-16,2560.9,,,
2009-12-17,2583.2,,,
2009-12-18,2562.5,,,
2009-12-21,2545.4,,,
2009-12-22,2555.5,,,
2009-12-23,2613.6,,,
2009-12-24,2625.8,,,
2009-12-29,2636.1,,,
2009-12-30,2645.5,,,
2009-12-31,2642.1,,,
2010-01-04,2689.8,,,
2010-01-05,2744.3,,,
2010-01-06,2759.9,,,
2010-01-07,2741.2,,,
2010-01-08,2744.1,,,
2010-01-11,2758.2,,,
2010-01-12,2726.9,,,
2010-01-13,2756.1,,,
2010-01-14,2786.1,,,
2010-01-15,2794.7,,,
2010-01-18,2798.0,,,
2010-01-19,2765.3,,,
2010-01-20,2746.6,,,
2010-01-21,2670.3,,,
2010-01-22,2644.7,,,
2010-01-25,2602.4,,,
2010-01-27,2492.2,,,
2010-01-28,2500.8,,,
2010-01-29,2539.2,,,
2010-02-01,2584.0,,,
2010-02-02,2551.1,,,
2010-02-03,2612.2,,,
2010-02-04,2543.8,,,
2010-02-05,2479.4,,,
2010-02-06,2509.3,,,
2010-02-08,2513.7,,,
2010-02-09,2540.1,,,
2010-02-10,2522.2,,,
2010-02-11,2547.8,,,
2010-02-15,2541.7,,,
2010-02-16,2566.3,,,
2010-02-17,2596.7,,,
2010-02-18,2581.1,,,
2010-02-19,2537.3,,,
2010-02-22,2519.3,,,
2010-02-23,2506.6,,,
2010-02-24,2501.3,,,
2010-02-25,2483.2,,,
2010-02-26,2515.6,,,
2010-03-02,2575.0,,,
2010-03-03,2615.7,,,
2010-03-04,2641.4,,,
2010-03-05,2667.0,,,
2010-03-08,2679.8,,,
2010-03-09,2651.6,,,
2010-03-10,2642.4,,,
2010-03-11,2644.0,,,
2010-03-12,2639.4,,,
2010-03-15,2628.9,,,
2010-03-16,2655.9,,,
2010-03-17,2669.1,,,
2010-03-18,2681.4,,,
2010-03-19,2684.0,,,
2010-03-22,2663.8,,,
2010-03-23,2684.1,,,
2010-03-25,2673.5,,,
2010-03-26,2694.8,,,
2010-03-29,2692.3,,,
2010-03-30,2686.2,,,
2010-03-31,2692.9,,,
2010-04-01,2712.9,,,
2010-04-05,2756.6,,,
2010-04-06,2770.4,,,
2010-04-07,2777.0,,,
2010-04-08,2758.8,,,
2010-04-09,2792.0,,,
2010-04-12,2785.2,,,
2010-04-13,2780.5,,,
2010-04-15,2770.8,,,
2010-04-16,2764.1,,,
2010-04-19,2724.4,,,
2010-04-20,2764.0,,,
2010-04-21,2780.4,,,
2010-04-22,2775.2,,,
2010-04-23,2782.5,,,
2010-04-26,2799.9,,,
2010-04-27,2801.4,,,
2010-04-28,2770.2,,,
2010-04-29,2797.3,,,
2010-04-30,2838.0,,,
2010-05-03,2828.8,,,
2010-05-04,2764.9,,,
2010-05-05,2790.3,,,
2010-05-06,2778.0,,,
2010-05-07,2689.3,,,
2010-05-10,2759.9,,,
2010-05-11,2728.5,,,
2010-05-12,2736.2,,,
2010-05-13,2767.4,,,
2010-05-14,2728.6,,,
2010-05-17,2717.0,,,
2010-05-18,2716.7,,,
2010-05-19,2631.0,,,
2010-05-20,2630.2,,,
2010-05-21,2601.4,,,
2010-05-24,2607.8,,,
2010-05-25,2522.9,,,
2010-05-26,2557.9,,,
2010-05-27,2580.6,,,
2010-05-28,2629.4,,,
2010-05-31,2654.4,,,
2010-06-01,2612.0,,,
2010-06-02,2636.0,,,
2010-06-03,2676.9,,,
2010-06-04,2691.2,,,
2010-06-07,2649.2,,,
2010-06-08,2627.1,,,
2010-06-09,2642.1,,,
2010-06-10,2684.6,,,
2010-06-11,2682.2,,,
2010-06-14,2713.4,,,
2010-06-15,2731.8,,,
2010-06-16,2733.3,,,
2010-06-17,2739.5,,,
2010-06-18,2718.6,,,
2010-06-21,2761.8,,,
2010-06-22,2744.4,,,
2010-06-23,2754.8,,,
2010-06-24,2760.5,,,
2010-06-25,2744.2,,,
2010-06-28,2778.4,,,
2010-06-29,2753.7,,,
2010-06-30,2766.5,,,
2010-07-01,2744.9,,,
2010-07-02,2738.7,,,
2010-07-05,2722.7,,,
2010-07-06,2743.9,,,
2010-07-07,2739.4,,,
2010-07-08,2761.5,,,
2010-07-09,2787.0,,,
2010-07-12,2791.0,,,
2010-07-13,2809.7,,,
2010-07-14,2793.0,,,
2010-07-15,2789.0,,,
2010-07-16,2797.2,,,
2010-07-19,2807.0,,,
2010-07-20,2803.0,,,
2010-07-21,2823.2,,,
2010-07-22,2835.4,,,
2010-07-23,2828.1,,,
2010-07-26,2798.2,,,
2010-07-27,2803.0,,,
2010-07-28,2801.4,,,
2010-07-29,2791.2,,,
2010-07-30,2796.1,,,
2010-08-02,2829.2,,,
2010-08-03,2837.3,,,
2010-08-04,2828.8,,,
2010-08-05,2820.3,,,
2010-08-06,2820.5,,,
