Date,Close
2005-04-01,1000.0
2005-04-04,1022.13
2005-04-05,1010.44
2005-04-06,1011.93
2005-04-07,1009.64
2005-04-08,999.64
2005-04-11,990.23
2005-04-12,989.12
2005-04-13,991.64
2005-04-15,975.18
2005-04-18,963.87
2005-04-19,959.09
2005-04-20,956.84
2005-04-21,965.42
2005-04-22,972.55
2005-04-25,975.88
2005-04-26,976.57
2005-04-27,974.76
2005-04-28,974.83
2005-04-29,956.31
2005-05-02,952.35
2005-05-03,951.81
2005-05-04,960.3
2005-05-05,967.43
2005-05-06,971.51
2005-05-09,982.58
2005-05-10,987.55
2005-05-11,992.87
2005-05-12,997.22
2005-05-13,1005.52
2005-05-16,1010.02
2005-05-17,996.54
2005-05-18,1002.26
2005-05-19,1003.38
2005-05-20,1001.19
2005-05-23,1011.99
2005-05-24,1011.27
2005-05-25,1022.48
2005-05-26,1023.54
2005-05-27,1018.19
2005-05-30,1012.9
2005-05-31,1024.4
2005-06-01,1045.54
2005-06-02,1043.59
2005-06-03,1056.62
2005-06-04,1065.24
2005-06-06,1060.55
2005-06-07,1062.47
2005-06-08,1065.77
2005-06-09,1064.87
2005-06-10,1059.95
2005-06-13,1059.29
2005-06-14,1062.07
2005-06-15,1070.17
2005-06-16,1057.96
2005-06-17,1047.06
2005-06-20,1041.94
2005-06-21,1045.11
2005-06-22,1033.77
2005-06-23,1036.66
2005-06-24,1047.5
2005-06-27,1046.05
2005-06-28,1038.67
2005-06-29,1043.56
2005-06-30,1046.3
2005-07-01,1065.55
2005-07-04,1092.29
2005-07-05,1083.73
2005-07-06,1095.0
2005-07-07,1078.02
2005-07-08,1088.38
2005-07-11,1100.55
2005-07-12,1112.32
2005-07-13,1122.13
2005-07-14,1122.83
2005-07-15,1140.68
2005-07-18,1160.01
2005-07-19,1160.9
2005-07-20,1163.97
2005-07-21,1156.2
2005-07-22,1163.25
2005-07-25,1162.7
2005-07-26,1162.32
2005-07-27,1165.02
2005-07-29,1156.78
2005-08-01,1160.97
2005-08-02,1173.94
2005-08-03,1177.18
2005-08-04,1191.1
2005-08-05,1189.33
2005-08-08,1181.93
2005-08-09,1169.39
2005-08-10,1186.69
2005-08-11,1197.7
2005-08-12,1206.5
2005-08-16,1218.02
2005-08-17,1224.93
2005-08-18,1214.3
2005-08-19,1222.51
2005-08-22,1227.12
2005-08-23,1199.96
2005-08-24,1190.25
2005-08-25,1201.23
2005-08-26,1214.11
2005-08-29,1212.6
2005-08-30,1224.35
2005-08-31,1234.52
2005-09-01,1248.65
2005-09-02,1265.31
2005-09-05,1272.08
2005-09-06,1265.58
2005-09-08,1268.23
2005-09-09,1267.22
2005-09-12,1275.24
2005-09-13,1278.55
2005-09-14,1271.39
2005-09-15,1280.65
2005-09-16,1281.81
2005-09-19,1292.91
2005-09-20,1308.06
2005-09-21,1278.48
2005-09-22,1223.52
2005-09-23,1232.03
2005-09-26,1278.37
2005-09-27,1282.88
2005-09-28,1285.34
2005-09-29,1279.56
2005-09-30,1277.67
2005-10-03,1294.43
2005-10-04,1313.0
2005-10-05,1308.75
2005-10-06,1290.39
2005-10-07,1292.08
2005-10-10,1282.07
2005-10-11,1278.97
2005-10-13,1270.03
2005-10-14,1244.51
2005-10-17,1237.78
2005-10-18,1229.32
2005-10-19,1202.0
2005-10-20,1180.73
2005-10-21,1190.72
2005-10-24,1186.53
2005-10-25,1185.1
2005-10-26,1178.53
2005-10-27,1163.51
2005-10-28,1144.73
2005-10-31,1150.97
2005-11-01,1172.29
2005-11-02,1172.84
2005-11-07,1193.83
2005-11-08,1207.06
2005-11-09,1204.66
2005-11-10,1209.74
2005-11-11,1231.74
2005-11-14,1227.0
2005-11-16,1223.19
2005-11-17,1223.35
2005-11-18,1224.73
2005-11-21,1218.39
2005-11-22,1214.76
2005-11-23,1221.18
2005-11-24,1232.25
2005-11-25,1242.74
2005-11-26,1261.39
2005-11-28,1260.82
2005-11-29,1257.98
2005-11-30,1253.73
2005-12-01,1265.68
2005-12-02,1263.31
2005-12-05,1261.16
2005-12-06,1265.35
2005-12-07,1273.66
2005-12-08,1284.53
2005-12-09,1302.79
2005-12-12,1312.01
2005-12-13,1311.38
2005-12-14,1305.4
2005-12-15,1306.23
2005-12-16,1314.47
2005-12-19,1314.85
2005-12-20,1311.36
2005-12-21,1312.93
2005-12-22,1310.82
2005-12-23,1313.28
2005-12-26,1299.99
2005-12-27,1322.17
2005-12-28,1324.07
2005-12-29,1337.77
2005-12-30,1357.38
2006-01-02,1371.28
2006-01-03,1403.45
2006-01-04,1409.09
2006-01-05,1422.82
2006-01-06,1427.26
2006-01-09,1440.5
2006-01-10,1443.48
2006-01-12,1435.94
2006-01-13,1431.29
2006-01-16,1426.07
2006-01-17,1404.74
2006-01-18,1408.02
2006-01-19,1425.61
2006-01-20,1434.47
2006-01-23,1442.64
2006-01-24,1431.44
2006-01-25,1426.48
2006-01-27,1448.7
2006-01-30,1439.42
2006-01-31,1437.6
2006-02-01,1431.4
2006-02-02,1444.66
2006-02-03,1447.16
2006-02-06,1472.71
2006-02-07,1480.77
2006-02-08,1481.51
2006-02-10,1510.46
2006-02-13,1516.66
2006-02-14,1508.64
2006-02-15,1507.44
2006-02-16,1484.18
2006-02-17,1460.19
2006-02-20,1445.11
2006-02-21,1450.52
2006-02-22,1451.05
2006-02-23,1442.96
2006-02-24,1443.67
2006-02-27,1450.24
2006-02-28,1451.82
2006-03-01,1465.78
2006-03-02,1471.07
2006-03-03,1473.78
2006-03-06,1493.37
