Date,Close,OPEN,High,Low
2004-01-01,1000.0,,,
2004-01-02,1030.1,,,
2004-01-05,1035.5,,,
2004-01-06,1017.5,,,
2004-01-07,1013.4,,,
2004-01-08,1047.6,,,
2004-01-09,1047.1,,,
2004-01-12,1030.5,,,
2004-01-13,1032.9,,,
2004-01-14,1040.8,,,
2004-01-15,1025.4,,,
2004-01-16,998.1,,,
2004-01-19,1013.7,,,
2004-01-20,993.63,,,
2004-01-21,943.19,,,
2004-01-22,916.2,,,
2004-01-23,961.85,,,
2004-01-27,996.45,,,
2004-01-28,971.63,,,
2004-01-29,963.27,,,
2004-01-30,940.46,,,
2004-02-03,905.05,,,
2004-02-04,933.09,,,
2004-02-05,927.43,,,
2004-02-06,947.75,,,
2004-02-09,970.35,,,
2004-02-10,970.26,,,
2004-02-11,977.78,,,
2004-02-12,977.2,,,
2004-02-13,991.05,,,
2004-02-16,992.07,,,
2004-02-17,993.36,,,
2004-02-18,997.92,,,
2004-02-19,970.69,,,
2004-02-20,966.82,,,
2004-02-23,942.03,,,
2004-02-24,945.18,,,
2004-02-25,925.05,,,
2004-02-26,918.09,,,
2004-02-27,933.7,,,
2004-03-01,961.25,,,
2004-03-03,963.48,,,
2004-03-04,958.49,,,
2004-03-05,976.39,,,
2004-03-08,995.78,,,
2004-03-09,984.75,,,
2004-03-10,975.3,,,
2004-03-11,956.95,,,
2004-03-12,956.39,,,
2004-03-15,930.7,,,
2004-03-16,927.37,,,
2004-03-17,932.51,,,
2004-03-18,917.84,,,
2004-03-19,920.88,,,
2004-03-22,898.07,,,
2004-03-23,898.94,,,
2004-03-24,899.39,,,
2004-03-25,906.75,,,
2004-03-26,927.47,,,
2004-03-29,936.91,,,
2004-03-30,934.77,,,
2004-03-31,945.32,,,
2004-04-01,966.68,,,
2004-04-02,981.13,,,
2004-04-05,987.86,,,
2004-04-06,983.61,,,
2004-04-07,983.04,,,
2004-04-08,992.65,,,
2004-04-12,989.08,,,
2004-04-13,1009.4,,,
2004-04-15,1007.0,,,
2004-04-16,1011.7,,,
2004-04-17,1013.6,,,
2004-04-19,998.08,,,
2004-04-20,997.25,,,
2004-04-21,1014.0,,,
2004-04-22,1025.6,,,
2004-04-23,1027.7,,,
2004-04-27,984.22,,,
2004-04-28,982.03,,,
2004-04-29,981.19,,,
2004-04-30,973.61,,,
2004-05-03,955.92,,,
2004-05-04,973.13,,,
2004-05-05,982.08,,,
2004-05-06,996.5,,,
2004-05-07,982.62,,,
2004-05-10,963.64,,,
2004-05-11,920.5,,,
2004-05-12,927.64,,,
2004-05-13,926.05,,,
2004-05-14,843.98,,,
2004-05-17,740.97,,,
