Date,Close
2005-04-01,1000.0
2005-04-04,1004.9
2005-04-05,1003.1
2005-04-06,1009.0
2005-04-07,1006.7
2005-04-08,986.56
2005-04-11,983.07
2005-04-12,995.32
2005-04-13,993.65
2005-04-15,967.99
2005-04-18,939.91
2005-04-19,947.52
2005-04-20,947.33
2005-04-21,961.6
2005-04-22,977.81
2005-04-25,987.51
2005-04-26,980.39
2005-04-27,963.06
2005-04-28,954.18
2005-04-29,929.0
2005-05-02,932.6
2005-05-03,931.84
2005-05-04,938.48
2005-05-05,982.01
2005-05-06,974.35
2005-05-09,979.31
2005-05-10,985.81
2005-05-11,980.58
2005-05-12,980.99
2005-05-13,987.59
2005-05-16,994.86
2005-05-17,988.17
2005-05-18,985.74
2005-05-19,992.07
2005-05-20,990.28
2005-05-23,1003.6
2005-05-24,997.78
2005-05-25,998.87
2005-05-26,995.28
2005-05-27,998.37
2005-05-30,985.94
2005-05-31,1010.0
2005-06-01,1023.1
2005-06-02,1008.8
2005-06-03,1016.8
2005-06-04,1018.3
2005-06-06,1024.3
2005-06-07,1058.0
2005-06-08,1068.4
2005-06-09,1055.9
2005-06-10,1050.2
2005-06-13,1061.5
2005-06-14,1080.3
2005-06-15,1076.6
2005-06-16,1062.5
2005-06-17,1060.2
2005-06-20,1052.1
2005-06-21,1063.9
2005-06-22,1069.7
2005-06-23,1067.3
2005-06-24,1068.5
2005-06-27,1079.1
2005-06-28,1065.2
2005-06-29,1076.3
2005-06-30,1094.1
2005-07-01,1089.2
2005-07-04,1103.1
2005-07-05,1105.4
2005-07-06,1135.3
2005-07-07,1114.6
2005-07-08,1146.0
2005-07-11,1179.0
2005-07-12,1182.8
2005-07-13,1169.6
2005-07-14,1153.2
2005-07-15,1134.2
2005-07-18,1139.7
2005-07-19,1147.8
2005-07-20,1149.0
2005-07-21,1142.6
2005-07-22,1161.4
2005-07-25,1203.6
2005-07-26,1229.9
2005-07-27,1249.2
2005-07-29,1250.9
2005-08-01,1247.4
2005-08-02,1244.4
2005-08-03,1252.3
2005-08-04,1255.9
2005-08-05,1254.1
2005-08-08,1230.3
2005-08-09,1231.0
2005-08-10,1247.3
2005-08-11,1253.5
2005-08-12,1257.1
2005-08-16,1247.2
2005-08-17,1249.9
2005-08-18,1252.7
2005-08-19,1246.6
2005-08-22,1233.0
2005-08-23,1207.8
2005-08-24,1201.6
2005-08-25,1212.4
2005-08-26,1221.0
2005-08-29,1208.9
2005-08-30,1218.6
2005-08-31,1217.8
2005-09-01,1211.5
2005-09-02,1220.6
2005-09-05,1226.7
2005-09-06,1229.4
2005-09-08,1247.2
2005-09-09,1266.9
2005-09-12,1292.5
2005-09-13,1298.8
2005-09-14,1298.3
2005-09-15,1306.9
2005-09-16,1312.4
2005-09-19,1332.5
2005-09-20,1364.8
2005-09-21,1355.7
2005-09-22,1304.6
2005-09-23,1290.5
2005-09-26,1314.4
2005-09-27,1331.2
2005-09-28,1348.3
2005-09-29,1340.8
2005-09-30,1332.1
2005-10-03,1327.0
2005-10-04,1344.8
2005-10-05,1312.7
2005-10-06,1272.1
2005-10-07,1269.2
2005-10-10,1272.3
2005-10-11,1277.8
2005-10-13,1257.8
2005-10-14,1230.0
2005-10-17,1213.7
2005-10-18,1207.5
2005-10-19,1185.1
2005-10-20,1160.7
2005-10-21,1178.6
2005-10-24,1160.4
2005-10-25,1162.9
2005-10-26,1166.9
2005-10-27,1132.6
2005-10-28,1127.6
2005-10-31,1148.8
2005-11-01,1164.1
2005-11-02,1174.3
2005-11-07,1184.1
2005-11-08,1200.3
2005-11-09,1191.3
2005-11-10,1190.5
2005-11-11,1205.1
2005-11-14,1239.5
2005-11-16,1262.9
2005-11-17,1277.5
2005-11-18,1277.3
2005-11-21,1243.6
2005-11-22,1244.0
2005-11-23,1259.6
2005-11-24,1267.4
2005-11-25,1284.0
2005-11-26,1278.1
2005-11-28,1280.8
2005-11-29,1280.6
2005-11-30,1290.2
2005-12-01,1314.1
2005-12-02,1328.2
2005-12-05,1327.0
2005-12-06,1311.4
2005-12-07,1329.5
2005-12-08,1346.3
2005-12-09,1337.2
2005-12-12,1334.6
2005-12-13,1355.6
2005-12-14,1390.7
2005-12-15,1354.8
2005-12-16,1373.7
2005-12-19,1388.3
2005-12-20,1389.3
2005-12-21,1383.4
2005-12-22,1392.4
2005-12-23,1384.2
2005-12-26,1338.0
2005-12-27,1368.3
2005-12-28,1357.9
2005-12-29,1345.2
2005-12-30,1360.6
2006-01-02,1374.1
2006-01-03,1392.0
2006-01-04,1412.6
2006-01-05,1427.3
2006-01-06,1443.5
2006-01-09,1442.5
2006-01-10,1420.7
2006-01-12,1408.4
2006-01-13,1409.7
2006-01-16,1406.0
2006-01-17,1402.5
2006-01-18,1390.5
2006-01-19,1400.7
2006-01-20,1432.5
2006-01-23,1437.5
2006-01-24,1414.3
2006-01-25,1412.1
2006-01-27,1455.9
2006-01-30,1452.1
2006-01-31,1454.4
2006-02-01,1426.3
2006-02-02,1412.9
2006-02-03,1405.0
2006-02-06,1456.8
2006-02-07,1505.8
2006-02-08,1479.6
2006-02-10,1469.5
2006-02-13,1470.1
2006-02-14,1466.7
2006-02-15,1458.1
2006-02-16,1461.9
2006-02-17,1436.8
2006-02-20,1417.7
2006-02-21,1421.7
2006-02-22,1417.8
2006-02-23,1397.1
2006-02-24,1405.0
2006-02-27,1425.8
2006-02-28,1432.5
2006-03-01,1452.9
2006-03-02,1473.9
2006-03-03,1483.4
2006-03-06,1482.2
2006-03-07,1460.7
2006-03-08,1452.2
2006-03-09,1464.6
2006-03-10,1473.3
2006-03-13,1470.4
2006-03-14,1483.9
2006-03-16,1499.9
2006-03-17,1498.3
2006-03-20,1497.5
