Date,Close,OPEN,High,Low
2003-01-01,1000.0,,,
2003-01-02,1008.0,,,
2003-01-03,1004.4,,,
2003-01-06,999.85,,,
2003-01-07,997.81,,,
2003-01-08,1005.3,,,
2003-01-09,1013.3,,,
2003-01-10,998.61,,,
2003-01-13,993.25,,,
2003-01-14,997.95,,,
2003-01-15,1003.6,,,
2003-01-16,1006.7,,,
2003-01-17,1005.3,,,
2003-01-20,996.65,,,
2003-01-21,998.93,,,
2003-01-22,1002.3,,,
2003-01-23,991.66,,,
2003-01-24,977.08,,,
2003-01-27,959.04,,,
2003-01-28,967.5,,,
2003-01-29,960.29,,,
2003-01-30,957.81,,,
2003-01-31,963.55,,,
2003-02-03,976.04,,,
2003-02-04,975.5,,,
2003-02-05,968.92,,,
2003-02-06,983.24,,,
2003-02-07,977.81,,,
2003-02-10,968.65,,,
2003-02-11,967.91,,,
2003-02-12,964.5,,,
2003-02-14,955.96,,,
2003-02-17,977.23,,,
2003-02-18,978.53,,,
2003-02-19,984.12,,,
2003-02-20,985.35,,,
2003-02-21,985.39,,,
2003-02-24,989.11,,,
2003-02-25,975.53,,,
2003-02-26,969.63,,,
2003-02-27,973.72,,,
2003-02-28,982.26,,,
2003-03-03,978.59,,,
2003-03-04,967.64,,,
2003-03-05,962.17,,,
2003-03-06,953.68,,,
2003-03-07,940.15,,,
2003-03-10,929.62,,,
2003-03-11,936.82,,,
2003-03-12,925.57,,,
2003-03-13,923.54,,,
2003-03-17,917.41,,,
2003-03-19,926.72,,,
2003-03-20,945.8,,,
2003-03-21,950.95,,,
2003-03-22,957.54,,,
2003-03-24,936.1,,,
2003-03-25,933.76,,,
2003-03-26,935.77,,,
2003-03-27,926.25,,,
2003-03-28,923.84,,,
2003-03-31,902.42,,,
2003-04-01,908.29,,,
2003-04-02,922.88,,,
2003-04-03,932.4,,,
2003-04-04,940.9,,,
2003-04-07,954.59,,,
2003-04-08,943.4,,,
2003-04-09,931.35,,,
2003-04-10,893.81,,,
2003-04-11,883.91,,,
2003-04-15,885.08,,,
2003-04-16,891.51,,,
2003-04-17,876.31,,,
2003-04-21,882.74,,,
2003-04-22,879.56,,,
2003-04-23,870.59,,,
2003-04-24,867.14,,,
2003-04-25,863.15,,,
2003-04-28,869.41,,,
2003-04-29,870.53,,,
2003-04-30,872.71,,,
2003-05-02,878.36,,,
2003-05-05,886.84,,,
2003-05-06,892.99,,,
2003-05-07,890.79,,,
2003-05-08,883.17,,,
2003-05-09,881.34,,,
2003-05-12,883.21,,,
2003-05-13,890.81,,,
2003-05-14,900.16,,,
2003-05-15,907.95,,,
2003-05-16,918.13,,,
2003-05-19,911.86,,,
2003-05-20,917.71,,,
2003-05-21,917.95,,,
2003-05-22,915.95,,,
2003-05-23,921.08,,,
2003-05-26,935.47,,,
2003-05-27,929.39,,,
2003-05-28,944.4,,,
2003-05-29,956.78,,,
2003-05-30,959.99,,,
2003-06-02,962.2,,,
2003-06-03,960.88,,,
2003-06-04,970.66,,,
2003-06-05,981.06,,,
2003-06-06,989.55,,,
2003-06-09,997.23,,,
2003-06-10,981.24,,,
2003-06-11,988.66,,,
2003-06-12,995.6,,,
2003-06-13,998.94,,,
2003-06-16,993.92,,,
2003-06-17,1021.4,,,
2003-06-18,1025.1,,,
2003-06-19,1032.9,,,
2003-06-20,1040.7,,,
2003-06-23,1032.3,,,
2003-06-24,1029.9,,,
2003-06-25,1048.8,,,
2003-06-26,1056.5,,,
2003-06-27,1065.1,,,
2003-06-30,1073.4,,,
2003-07-01,1072.3,,,
2003-07-02,1077.4,,,
2003-07-03,1089.1,,,
2003-07-04,1084.2,,,
2003-07-07,1088.8,,,
2003-07-08,1092.0,,,
2003-07-09,1085.6,,,
2003-07-10,1105.5,,,
2003-07-11,1106.2,,,
2003-07-14,1117.3,,,
2003-07-15,1106.6,,,
2003-07-16,1118.6,,,
2003-07-17,1101.6,,,
2003-07-18,1090.5,,,
2003-07-21,1068.9,,,
2003-07-22,1060.7,,,
2003-07-23,1070.0,,,
2003-07-24,1088.9,,,
2003-07-25,1112.1,,,
2003-07-28,1119.2,,,
2003-07-29,1124.6,,,
2003-07-30,1135.2,,,
2003-07-31,1135.3,,,
2003-08-01,1144.0,,,
2003-08-04,1151.0,,,
2003-08-05,1132.4,,,
2003-08-06,1119.5,,,
2003-08-07,1143.9,,,
2003-08-08,1166.5,,,
2003-08-11,1175.7,,,
2003-08-12,1176.5,,,
2003-08-13,1186.9,,,
2003-08-14,1188.7,,,
2003-08-18,1221.2,,,
2003-08-19,1218.4,,,
2003-08-20,1227.8,,,
2003-08-21,1240.5,,,
2003-08-22,1248.7,,,
2003-08-25,1210.5,,,
2003-08-26,1256.7,,,
2003-08-27,1280.9,,,
2003-08-28,1283.0,,,
2003-08-29,1296.3,,,
2003-09-01,1312.9,,,
2003-09-02,1321.0,,,
2003-09-03,1295.4,,,
2003-09-04,1306.1,,,
2003-09-05,1328.6,,,
2003-09-08,1348.6,,,
2003-09-09,1339.3,,,
2003-09-10,1342.8,,,
2003-09-11,1338.5,,,
2003-09-12,1309.6,,,
2003-09-15,1270.2,,,
2003-09-16,1298.4,,,
2003-09-17,1285.0,,,
2003-09-18,1248.4,,,
2003-09-19,1264.9,,,
2003-09-22,1248.6,,,
2003-09-23,1270.2,,,
2003-09-24,1310.1,,,
2003-09-25,1298.1,,,
2003-09-26,1330.1,,,
2003-09-29,1343.9,,,
2003-09-30,1361.5,,,
2003-10-01,1364.3,,,
2003-10-03,1388.8,,,
2003-10-06,1416.5,,,
2003-10-07,1415.8,,,
2003-10-08,1418.7,,,
2003-10-09,1438.9,,,
2003-10-10,1457.4,,,
2003-10-13,1481.3,,,
2003-10-14,1453.3,,,
2003-10-15,1471.5,,,
2003-10-16,1490.0,,,
2003-10-17,1501.2,,,
2003-10-20,1473.9,,,
2003-10-21,1438.0,,,
2003-10-22,1425.6,,,
2003-10-23,1406.7,,,
2003-10-24,1440.1,,,
2003-10-25,1457.0,,,
2003-10-27,1422.2,,,
2003-10-28,1420.4,,,
2003-10-29,1436.0,,,
2003-10-30,1453.9,,,
2003-10-31,1491.0,,,
2003-11-03,1527.2,,,
2003-11-04,1543.6,,,
2003-11-05,1534.9,,,
2003-11-06,1540.2,,,
2003-11-07,1522.0,,,
2003-11-10,1523.4,,,
2003-11-11,1533.8,,,
2003-11-12,1538.3,,,
2003-11-13,1515.0,,,
2003-11-14,1488.3,,,
2003-11-15,1499.8,,,
2003-11-17,1516.7,,,
2003-11-18,1504.2,,,
2003-11-19,1482.4,,,
2003-11-20,1464.4,,,
2003-11-21,1479.1,,,
2003-11-24,1483.5,,,
2003-11-25,1507.5,,,
2003-11-27,1534.0,,,
2003-11-28,1551.9,,,
2003-12-01,1589.8,,,
2003-12-02,1592.1,,,
2003-12-03,1605.5,,,
2003-12-04,1612.7,,,
2003-12-05,1587.0,,,
2003-12-08,1592.5,,,
2003-12-09,1621.2,,,
2003-12-10,1625.9,,,
2003-12-11,1633.8,,,
2003-12-12,1639.1,,,
2003-12-15,1663.6,,,
2003-12-16,1672.2,,,
2003-12-17,1670.4,,,
2003-12-18,1693.0,,,
2003-12-19,1712.5,,,
2003-12-22,1727.6,,,
2003-12-23,1722.5,,,
2003-12-24,1751.6,,,
2003-12-26,1779.3,,,
2003-12-29,1814.7,,,
2003-12-30,1812.1,,,
2003-12-31,1819.5,,,
2004-01-01,1852.3,,,
2004-01-02,1882.0,,,
2004-01-05,1886.0,,,
2004-01-06,1861.4,,,
2004-01-07,1849.7,,,
2004-01-08,1904.7,,,
2004-01-09,1910.5,,,
2004-01-12,1888.3,,,
2004-01-13,1904.6,,,
2004-01-14,1922.9,,,
2004-01-15,1889.2,,,
2004-01-16,1842.7,,,
2004-01-19,1871.5,,,
2004-01-20,1837.3,,,
2004-01-21,1767.9,,,
2004-01-22,1717.6,,,
2004-01-23,1792.5,,,
2004-01-27,1855.6,,,
2004-01-28,1815.6,,,
2004-01-29,1797.2,,,
2004-01-30,1760.0,,,
2004-02-03,1713.4,,,
2004-02-04,1762.2,,,
2004-02-05,1749.1,,,
2004-02-06,1781.5,,,
2004-02-09,1824.6,,,
2004-02-10,1823.8,,,
2004-02-11,1835.7,,,
2004-02-12,1833.7,,,
2004-02-13,1861.1,,,
2004-02-16,1864.0,,,
2004-02-17,1870.5,,,
2004-02-18,1865.6,,,
2004-02-19,1812.2,,,
2004-02-20,1804.5,,,
2004-02-23,1761.1,,,
2004-02-24,1772.4,,,
2004-02-25,1741.2,,,
2004-02-26,1719.7,,,
2004-02-27,1749.0,,,
2004-03-01,1796.6,,,
2004-03-03,1804.3,,,
2004-03-04,1789.3,,,
2004-03-05,1811.2,,,
2004-03-08,1830.6,,,
2004-03-09,1813.1,,,
2004-03-10,1793.0,,,
2004-03-11,1757.0,,,
2004-03-12,1762.6,,,
2004-03-15,1714.7,,,
2004-03-16,1699.5,,,
2004-03-17,1702.9,,,
2004-03-18,1672.0,,,
2004-03-19,1681.0,,,
2004-03-22,1640.4,,,
2004-03-23,1646.8,,,
2004-03-24,1644.4,,,
2004-03-25,1658.7,,,
2004-03-26,1702.9,,,
2004-03-29,1719.0,,,
2004-03-30,1711.7,,,
2004-03-31,1731.2,,,
2004-04-01,1777.2,,,
2004-04-02,1798.6,,,
2004-04-05,1814.4,,,
2004-04-06,1808.5,,,
2004-04-07,1806.3,,,
2004-04-08,1814.0,,,
2004-04-12,1801.4,,,
2004-04-13,1839.9,,,
2004-04-15,1829.3,,,
2004-04-16,1837.8,,,
2004-04-17,1838.9,,,
2004-04-19,1815.7,,,
2004-04-20,1814.3,,,
2004-04-21,1843.0,,,
2004-04-22,1860.6,,,
2004-04-23,1865.6,,,
2004-04-27,1788.9,,,
2004-04-28,1788.4,,,
2004-04-29,1783.7,,,
2004-04-30,1770.3,,,
2004-05-03,1739.0,,,
2004-05-04,1769.4,,,
2004-05-05,1782.9,,,
2004-05-06,1808.1,,,
2004-05-07,1782.3,,,
2004-05-10,1747.4,,,
2004-05-11,1675.4,,,
2004-05-12,1687.4,,,
2004-05-13,1690.5,,,
2004-05-14,1548.6,,,
2004-05-17,1359.2,,,
2004-05-18,1472.5,,,
2004-05-19,1540.4,,,
2004-05-20,1522.4,,,
2004-05-21,1533.1,,,
2004-05-24,1578.5,,,
2004-05-25,1575.2,,,
2004-05-26,1570.9,,,
2004-05-27,1557.9,,,
2004-05-28,1482.0,,,
2004-05-31,1450.6,,,
2004-06-01,1474.4,,,
2004-06-02,1501.4,,,
2004-06-03,1466.3,,,
2004-06-04,1489.8,,,
2004-06-07,1510.1,,,
2004-06-08,1516.6,,,
2004-06-09,1516.5,,,
2004-06-10,1513.2,,,
2004-06-11,1478.3,,,
2004-06-14,1449.8,,,
2004-06-15,1468.3,,,
2004-06-16,1463.6,,,
2004-06-17,1478.9,,,
2004-06-18,1460.3,,,
